Week,GeoCode,KPI,seasonality,base_price,acv_distribution,price_discount,feature,display,feature_display,video,audio,digital_display,search,OOH,PR,samples
2017-04-03,geo5,7.741700508,1.004010011,4.176779798,65.61241184,17.91703895,5.139652975,0,0,0.259876824,0,1.4060544720000001,42,0,0.022772624,0
2017-04-10,geo5,7.657990807,0.985182565,4.145962431,65.22615102,20.74685876,4.427890555,0,0,0.984174829,0,1.380355404,49.8,0,0,0
2017-04-17,geo5,7.1933569870000005,1.020475723,4.206823001,64.4950135,28.96345019,17.16968,0,17.18816366,1.09354937,0,1.810122808,63.3,0,0.409229894,0
2017-04-24,geo5,7.644527892,1.160442359,4.224941223,66.02880362,20.79981074,26.78324422,0,24.06223917,1.115240561,0,1.705776216,80.4,0,0,0
2017-05-01,geo5,8.20438291,1.155676323,4.175790729,64.81872674,22.63438149,7.012519791,30.06907741,0,1.010748066,0.129844341,2.018763781,87.8,0,19.52369236,0
2017-05-08,geo5,7.349873871,1.001913812,4.159632129,64.99396276,19.47141863,0,0,0,0.866831541,0.293314953,2.060670944,74.8,0,10.02712507,0
2017-05-15,geo5,6.735403818,0.986829049,4.150500116,64.58811693,25.45559745,0,0,0,0.854292212,0.430636399,1.536534977,68.7,0,0,0
2017-05-22,geo5,8.043289276000001,1.052002235,4.122857164,63.42973463,27.98590178,0,0,0,0.859287605,0.422267485,2.062960864,66.2,0,0.018108792,0
2017-05-29,geo5,7.355220654,0.938634945,4.13547943,62.73597475,15.54615133,28.03697203,0,0,1.139761107,0.616199218,0.074676155,64.89999999999999,0,0.008807992,0
2017-06-05,geo5,6.915475389,0.939872756,4.106207184,62.14231588,31.73362483,22.52501886,54.13843878,7.738761954,1.00480998,0.41966164,0.079687891,69.89999999999999,0,4.730593891,0
2017-06-12,geo5,6.432236548,0.936939623,4.152041256,61.67208306,25.5952196,0,0,0,0.608708556,0.342977938,0.060266762,68.1,0,3.75913355,0
2017-06-19,geo5,6.7361279530000004,0.946797972,4.249583253,63.69606849,30.20989499,19.22533741,0,0,0.521877221,0.50105938,0.063290386,74.60000000000001,0,0.125482182,0
2017-06-26,geo5,7.250210558,0.973843834,4.280025659,66.74878129,16.02140341,25.94034092,0,10.51169157,0.654366332,0.206139611,0.055457965,71.7,0,37.98672011,0
2017-07-03,geo5,6.740790378,0.965153521,4.454577669,64.7702861,24.38522899,20.2749396,9.276097487,7.062110763,0.646068241,0.118359599,0.001652308,67,0,0,0
2017-07-10,geo5,7.116384244,0.960504801,4.589189707,65.44147847,19.18692074,10.00595734,11.04862204,0,0.210176566,0,0.00117913,73.6,0,5.235382575,0
2017-07-17,geo5,6.930954002,0.953871581,4.452765278,65.56855268,22.45171269,15.2813841,29.18292829,19.69327141,0.090126688,0,0,85.4,0,13.27575708,0
2017-07-24,geo5,6.951441627,0.912184657,4.508348252,66.07317257,26.33247641,18.04510089,12.69833137,22.08091325,3.41e-4,0,0,81.6,0,11.28573874,0
2017-07-31,geo5,6.485409932,0.936932628,4.456057725,64.80874873,26.09493533,29.7517591,3.142075442,29.87494683,0.037739636,0,0,80,0,2.557430967,0
2017-08-07,geo5,6.609457764,0.970845966,4.474620542,65.52249972,17.97815853,0,0,0,0.032958484,0.059743731,0.004835509,86.30000000000001,0,6.138835527,0
2017-08-14,geo5,7.493072688,0.974551521,4.492576521,66.62565468,17.93139186,19.38869961,0,0,0.393737269,0.176059876,0.051252436,83.7419,0,22.28640195,0
2017-08-21,geo5,6.994104241,1.013865694,4.464374661,65.10178901,9.992846071,9.611125746,0,5.536363366,0.563630924,0.161380476,0.056499374,83.60000000000001,0,0.008807992,0
2017-08-28,geo5,7.879448248,1.041719031,4.508714273,67.75855201,21.59813837,0,0,0,0.621941535,0.121327452,0.047872888,78.60000000000001,0,17.04920537,0
2017-09-04,geo5,6.279774000000001,0.972786592,4.415638981,63.59309183,26.60340923,0,0,0,1.410476103,0.094034126,0.047216544,78.39999999999999,0,27.98976461,0
2017-09-11,geo5,6.066621607,0.934805179,4.445666635,63.78614952,20.90137423,0,0,0,0.243905168,0.108392035,0.030370491,83.7,0,8.491179879,0
2017-09-18,geo5,6.561639211,0.974441247,4.410265439,62.26248743,23.95226288,13.48111856,0,0,0.593618768,0.110983346,4.16e-6,71.9,0,25.06557237,0
2017-09-25,geo5,6.896040106,1.026786301,4.449499481,65.78967933,23.67212249,15.14848954,0,19.10477809,0.653628621,0.168447569,0,74.39999999999999,0,32.42933011,0
2017-10-02,geo5,10.99432311,1.225430115,4.735487369,68.85844465,25.3435805,49.42119687,0,41.68714314,0.237053923,0,0,86.7,0,28.13523962,0
2017-10-09,geo5,11.170256929999999,1.233182292,4.690404539,69.12423049,37.77118687,0,36.55457435,0,0.374071311,0,0.576367022,70.3,0,5.7166526,0
2017-10-16,geo5,8.808420706000001,1.054661636,4.560623401,67.34004817,29.75998572,0,22.14724211,0,0.401741456,0,0.622267062,66.8,0,29.32686498,0
2017-10-23,geo5,9.103542932,1.09239126,4.3986479020000004,68.86564791,14.6961746,28.88988806,0,25.84791066,0.430122333,0,0.774289499,65.2,0,21.46822402,0
2017-10-30,geo5,7.920292428,1.015054759,4.451425399,67.2799588,30.45874157,11.77072631,10.86833304,12.03400082,0.436911316,0,1.284430972,53.6,0,19.55010929,0
2017-11-06,geo5,6.609755601,1.021136837,4.50176942,62.80787495,20.32274829,28.28426248,1.069878512,0,0.339938013,0,0.750642721,37.4,0,10.12350961,0
2017-11-13,geo5,6.592764143,0.975742824,4.450706723,65.22681632,21.11367359,0,2.588423169,0,0.422538805,0,0.946659301,37.4,0,0.004676163,0
2017-11-20,geo5,6.091282098,0.823006278,4.489083303,64.88429158,27.4105108,16.04594314,0,0,0.301080556,0,1.901629405,28.3,0,7.1523417,0
2017-11-27,geo5,6.556652809,0.866159756,4.576284872,64.36739257,30.7283727,0,31.71125858,0,0.398732343,0,0.283497692,35.8,0,4.193786393,0
2017-12-04,geo5,6.702874425,1.053250035,4.460755803,62.37594115,26.16481498,0,0,0,0.386339566,0,0,36,0,15.97516892,0
2017-12-11,geo5,5.577739836,0.917650533,4.400352858,61.75201053,25.26837306,0,0,0,0.306160081,0,0,27.099999999999998,0,7.853644623,0
2017-12-18,geo5,5.582560368,0.825458023,4.333404203,62.87302638,27.02587799,11.82407643,0,0,0.275153075,0,0,21.1,0,5.225663396,0
2017-12-25,geo5,4.867775621,0.683502697,4.385868504,61.16991659,15.85755781,17.61655327,0,0,0.289078586,0,0,21.3,0,19.93380922,0
2018-01-01,geo5,6.459656624,0.959312455,4.392025275,62.46152521,22.22869689,0,0,0,0,0,0,54.9,0,26.00991643,0
2018-01-08,geo5,6.813936693,1.045339712,4.422021487,62.15696286,25.42237464,8.976604975,0,8.55651201,0,0,0,79.5,0,10.61663299,0
2018-01-15,geo5,6.402570928,1.044310187,4.60372778,63.4337032,24.2211849,21.18809447,0,0,0,0,0,96.2,0,18.83668084,0
2018-01-22,geo5,6.927853046999999,1.042488408,4.418593915,62.50814195,20.69832204,0,0,0,0,0,0,121.41820000000001,0,0.259198937,0
2018-01-29,geo5,7.84560118,1.102245488,4.471052378,65.51742365,21.21039328,24.3349786,0,0,0,0,0,117.895,0,5.43623695,0
2018-02-05,geo5,6.754753514,1.023392876,4.478094667,64.48378211,16.91006247,0,12.62043638,0,0,0,0,121.5503,0,0.325350943,0
2018-02-12,geo5,5.721024067999999,0.979577189,4.419067868,62.61408968,21.58539375,0,0,0,0,0,0,114.85620000000002,0,0.007804762,0
2018-02-19,geo5,6.218268164,0.987593722,4.411901201,62.26628065,21.31054636,10.97820217,0,0,0,0,0,118.9519,0,0,0
2018-02-26,geo5,6.699506748,1.073596097,4.493037781,65.49910458,22.771012,0,0,0,0,0,0,139.6507,0,20.02425013,0
2018-03-05,geo5,6.718871676,1.068746883,4.373726105,64.22499979,21.55684131,7.723427082,0,0,0,0,0,111.46509999999999,0,13.16062384,0
2018-03-12,geo5,6.465109999,1.113250085,4.371319127,64.08388707,19.98067101,0,0,0,1.23121288,0,0,118.7317,0,7.94537678,0
2018-03-19,geo5,6.250267826,1.033630329,4.373642522,64.19084918,20.7639737,0,0,0,5.407609654,0,0,119.1281,0,0,0
2018-03-26,geo5,6.384357495000001,0.998819602,4.38739528,64.22144525,22.88921345,12.38459349,0,0,4.610764679,0,0,120.2291,0,8.970792681,0
2018-04-02,geo5,5.451143315,1.004010011,4.384011867,63.20785649,28.65279197,12.25107937,0,0,7.789089963,0,0,151.7617,0,92.55333683,0
2018-04-09,geo5,5.968086932,0.985182565,4.327656327,61.87986778,22.20871716,0,0,0,8.058932498,0,0,142.29309999999998,0,9.468122312,0
2018-04-16,geo5,6.411827365,1.020475723,4.320815864,61.20166899,19.26250599,0,0,0,8.178823368,0,0,144.6713,0,0.088123523,0
2018-04-23,geo5,6.228506421,1.160442359,4.356539486,62.72084189,25.16714551,11.76357476,0,14.77519579,7.701199411,0,0,122.8715,0,0,0
2018-04-30,geo5,6.016556715,1.155676323,4.341908244,62.61185627,13.59176683,13.94015681,0,0,7.722216161,0,0,118.6877,0,0,0
2018-05-07,geo5,5.967081688,1.001913812,4.333689936,60.86975586,20.61670407,0,0,0,8.914587557,0,0,107.1933,0,0,0
2018-05-14,geo5,5.440747642,0.986829049,4.346957494,59.72666195,19.18254367,0,0,0,8.841161494,0,0,98.2,0,9.808251748,0
2018-05-21,geo5,5.563821658,1.052002235,4.28096101,59.05946421,22.65503078,12.04257712,0,0,8.358389263,0,0,98.8,0,0.009010136,0
2018-05-28,geo5,4.823910024,0.938634945,4.307130604,57.79355473,29.77773973,0,0,0,8.003169981,0,0,103.71410000000002,0,1.674746381,0
2018-06-04,geo5,5.255409194,0.939872756,4.255759251,58.09444629,23.9131135,0,0,0,3.593854657,0,0,106.929,0,3.99e-4,0
2018-06-11,geo5,5.088214315,0.936939623,4.27678931,58.55947309,27.48320165,23.75329463,0,14.06659796,3.00099838,0,0,105.65189999999998,0,7.162244088,0
2018-06-18,geo5,5.19055117,0.946797972,4.293006134,58.56860603,31.52672279,0,26.80214831,0,2.959192125,0,0,102.70120000000001,0,0.569183035,0
2018-06-25,geo5,5.351719845,0.973843834,4.278603482,58.55426025,23.74345218,0,60.36420647,0,3.091436203,0,0,202.23149999999998,0,1.424520567,0
2018-07-02,geo5,5.239250543,0.965153521,4.230143114,55.21468441,12.99123369,12.12680534,8.671640702,9.848187985,1.881043215,0,0,100.49919999999999,0,1.662972297,0
2018-07-09,geo5,5.360091341,0.960504801,4.219262735,55.46338709,21.10399943,2.739749851,0,0,1.372146924,0,0,111.06880000000001,0,0.212720943,0
2018-07-16,geo5,5.658221418,0.953871581,4.296930132,53.17684592,23.09025784,18.54281262,0,0,1.293745222,0,0,115.4728,0,4.499769441,0
2018-07-23,geo5,5.3601200570000005,0.912184657,4.319655608,56.01759215,26.25743769,0,29.89493654,0,1.24881301,0,0,115.9132,0,1.64800972,0
2018-07-30,geo5,6.129283215,0.936932628,4.341883763,58.23730052,23.58601711,0,29.86197795,0,1.544773444,0,0,111.5532,0,0,0
2018-08-06,geo5,5.932558473,0.970845966,4.330781394,57.29359553,21.40243432,0,0,0,1.493631598,0,0,108.0741,0,8.436478721,0
2018-08-13,geo5,5.265166472,0.974551521,4.334146725,57.12490616,23.78757364,0,0,0,2.671198961,0,0,104.46279999999999,0,27.62474115,0
2018-08-20,geo5,6.280927671000001,1.013865694,4.296279504,58.30014879,10.66933912,14.38150177,0,0,1.913080966,0,0,101.8644,0,7.565145438,0
2018-08-27,geo5,6.402894030000001,1.041719031,4.254859591,57.21888136,12.25045332,17.92480798,0,18.69997778,2.933781067,0,0,92.8,0,30.29727672,0
2018-09-03,geo5,6.4565895609999995,0.972786592,4.298914448,58.24538309,18.80011356,0,10.05003858,0,2.911746553,0,0,105.2555,0,39.56025738,0
2018-09-10,geo5,5.745158845,0.934805179,4.392825542,56.7897086,20.66375249,0,10.36758902,0,2.740199011,0,0,122.5632,0,10.53727122,0
2018-09-17,geo5,5.653617303,0.974441247,4.34284873,56.2007607,14.05794081,19.00335313,18.46864926,0,2.630807709,0,0,129.12519999999998,0,0.006172201,0
2018-09-24,geo5,5.923556889,1.026786301,4.373527328,57.80639629,24.0584957,0,1.075855768,0,2.471553042,0,0,117.4105,0,0.960715912,0
2018-10-01,geo5,5.999274526,1.225430115,4.325655435,60.26584137,13.0030567,7.725327138,4.216871062,1.929100236,3.380226931,0,0,124.23670000000001,0,18.97867141,0
2018-10-08,geo5,6.67519033,1.233182292,4.318170276,59.76387234,26.96471357,0,2.267666574,0,3.635037746,0,0,120.097,0,8.433952153,0
2018-10-15,geo5,5.436958858,1.054661636,4.358801295,58.98303004,27.0349157,0,0.440928141,0,2.957681994,0,0,124.50099999999999,0,13.96408274,0
2018-10-22,geo5,5.552332504,1.09239126,4.293324716,57.45769558,25.65134451,0,0,0,2.759016406,0,0,120.44930000000001,0,0,0
2018-10-29,geo5,5.76901256,1.015054759,4.220472366,60.65895774,15.00273509,14.00494373,0,9.208420603,1.626792148,0,0,111.68529999999998,0,0,0
2018-11-05,geo5,5.267401816,1.021136837,4.274719755,59.89466468,23.28558196,0,0,0,1.141301335,0,0,103.18560000000001,0,49.59235198,0
2018-11-12,geo5,5.114449042,0.975742824,4.367375776,60.61129345,21.37875317,0,0,0,1.005507636,0,0,94,0,0.004658107,0
2018-11-19,geo5,4.587126059999999,0.823006278,4.366562905,59.61981389,19.39914816,0,0,0,1.090292049,0,0,71.7,0,0.060727144,0
2018-11-26,geo5,5.225900475,0.866159756,4.3470875,60.21283897,20.82049383,0,0,0,0.887550121,0,0,88.7,0,0,0
2018-12-03,geo5,7.443892480000001,1.053250035,4.301227864,63.17067688,26.15664761,37.18427216,0,43.15020049,0.98690912,0,0,86.8,0,0,0
2018-12-10,geo5,6.116652542,0.917650533,4.339384261,61.29157125,30.71404904,24.55217141,0,0,0.877390102,0,0,94.39999999999999,0,16.23604756,0
2018-12-17,geo5,4.567026434000001,0.825458023,4.365751171,60.98715923,31.02637767,0,0,0,1.450133328,0,0,95.9,0,0,0
2018-12-24,geo5,3.2855766109999998,0.683502697,4.342490666,57.19427288,26.91769903,0,0,0,1.365451969,0,0,105.828,0,0,0
2018-12-31,geo5,4.575903344,0.959312455,4.342920846,59.40224474,28.67306026,0,0,0,0.085472758,0,0,125.0735,0,4.417735764,0
2019-01-07,geo5,5.261081959,1.045339712,4.359494483,59.80190105,22.85661806,1.058910987,0,0,0,0,0,108.42639999999999,0,14.04267998,0
2019-01-14,geo5,5.713579192,1.044310187,4.367137966,60.05399999,25.14512166,0,0,0,0,0,0,117.9831,0,5.227063427,0
2019-01-21,geo5,5.176465048,1.042488408,4.321089277,61.36116516,10.67801957,17.50678652,0,0,0,0,0,122.34299999999999,0,0,0
2019-01-28,geo5,5.708669666,1.102245488,4.298838702,61.06025146,14.2152266,0,0,0,0.456541585,0,0,111.9055,0,0,0
2019-02-04,geo5,5.224612457,1.023392876,4.351978339,59.62734844,26.13907471,0,0,0,1.153264349,0,0,113.9314,0,0,0
2019-02-11,geo5,5.081108032,0.979577189,4.327827848,60.26297301,28.33858191,0,0,0,1.130759489,0,0,107.7658,0,0,0
2019-02-18,geo5,5.421301912,0.987593722,4.30662698,61.8878439,21.79707555,11.62609239,0,0,1.26977427,0,0,118.6877,0,0,0
2019-02-25,geo5,6.1602080699999995,1.073596097,4.317828945,61.61373971,13.13374223,16.87535028,0,0,1.116436813,0,0,107.23729999999999,0,7.664791576,0
2019-03-04,geo5,5.64920463,1.068746883,4.333548474,60.5363554,14.00614619,0,0,0,0.684627189,0,0,95.4,0,4.417735764,0
2019-03-11,geo5,5.333884797,1.113250085,4.373586774,59.28423452,23.88560769,0,0,0,2.417564453,0,0,87.3,0,0,0
2019-03-18,geo5,5.047604046,1.033630329,4.343760176,59.96280271,24.40661752,0,0,0,2.314517548,0,0,162.4634,0,0,0
2019-03-25,geo5,5.594508018000001,0.998819602,4.305918215,61.363982,17.40890394,11.53123609,13.72488365,0,0.690747423,0,0,156.2538,0,0,0
2019-04-01,geo5,6.02311744,1.004010011,4.300687915,61.70405968,17.10613059,0,0,0,1.054532921,0,0,163.9167,0,0,0
2019-04-08,geo5,5.039228399,0.985182565,4.358430838,60.28792878,29.05773593,0,0,0,5.982320585,0,0,170.74290000000002,0,0.008807992,0
2019-04-15,geo5,5.716796571,1.020475723,4.363161536,60.41638693,18.0182362,0,0,0,6.344074961,0,0,160.1293,0,0,0
2019-04-22,geo5,7.195591186,1.160442359,4.298131819,61.6071175,16.93669326,38.37077398,44.31526038,37.80288826,5.650004723,0,0,163.9608,0,3.716551751,0
2019-04-29,geo5,6.761155233,1.155676323,4.269626375,61.03692262,28.58807323,0,0,0,4.106993317,0,0,154.8005,0,0,0
2019-05-06,geo5,4.873475644,1.001913812,4.34791949,57.58083058,19.93437184,0,0,0,5.549464573,0,0,132.6043,0,0,0
2019-05-13,geo5,5.740405542,0.986829049,4.324513464,58.64434148,16.2979754,13.08406206,0,0,7.912413749,0,0,141.4564,0,0.358925688,0
2019-05-20,geo5,5.492709872000001,1.052002235,4.272796804,58.88000704,14.16463049,10.035674,0,0,7.108783973,0,0,148.1504,0,0.752797087,0
2019-05-27,geo5,4.862429361,0.938634945,4.276287264,59.32247886,23.2285325,0,0,0,7.463721845,0,0,165.89849999999998,0,4.493427247,0
2019-06-03,geo5,4.893148765,0.939872756,4.29072484,57.77144531,24.59255197,0,0,0,7.663410045,0,0,111.5092,0,0.397033027,0
2019-06-10,geo5,5.490329453,0.936939623,4.292945948,57.37343731,22.30405636,14.57984222,0,0,7.546459281,0,0,120.4933,0,1.693161692,0
2019-06-17,geo5,5.263086264,0.946797972,4.299467497,55.24322415,25.20749865,0,0,0,6.974722367,0,0,140.7517,0,12.21833821,0
2019-06-24,geo5,5.078871129,0.973843834,4.26964061,52.93057444,29.57892398,0,0,0,6.464714511,0,0,118.37939999999999,0,4.814768791,0
2019-07-01,geo5,5.542982025000001,0.965153521,4.283310668,53.32861662,29.26839295,19.28368188,0,0,2.448930154,0,0,137.1404,0,29.82354766,0
2019-07-08,geo5,4.962146659,0.960504801,4.224480816,51.37273689,25.53786917,18.07741975,0,0,2.660967156,0,0,170.831,0,8.835503679,0
2019-07-15,geo5,4.729016189,0.953871581,4.152499946,52.8679761,22.63276198,0,0,0,2.43221787,0,0,162.37529999999998,0,0.397033027,0
2019-07-22,geo5,4.24977528,0.912184657,4.148696316,54.97105665,22.62771544,0,0,0,2.33457687,0,0,185.0559,0,6.509586386,0
2019-07-29,geo5,4.395960164,0.936932628,4.098766561,56.67485952,19.37100587,0,0,0,1.839343977,0,0,169.68599999999998,0,0.550943005,0
2019-08-05,geo5,5.084356941,0.970845966,4.115079963,56.7613457,25.68380017,14.89192301,0,0,2.872114111,0,0,172.5926,0,0,0
2019-08-12,geo5,4.9354109049999995,0.974551521,4.074163455,57.41461943,23.35844364,0,0,0,2.256607641,0,0,168.7611,0,13.26901323,0
2019-08-19,geo5,5.132393893000001,1.013865694,4.082011286,57.00644245,19.42795171,0,0,0,2.749755683,0,0,157.0025,0,10.493174,0
2019-08-26,geo5,4.6307799130000005,1.041719031,4.077907561,56.26871283,24.35644091,0,0,0,1.048025136,0,0,146.7412,0,28.32308591,0
2019-09-02,geo5,4.925243015,0.972786592,4.075651998,56.91753733,23.79392825,0,9.983040835,0,4.993301512,0,0,22,0,0,0
2019-09-09,geo5,5.160247561,0.934805179,4.088034377,54.48535987,27.08976208,14.52407728,4.172549765,0,4.541925814,0,0,0,0,0.770901034,0
2019-09-16,geo5,5.476391464000001,0.974441247,4.09738871,56.57449841,13.67247616,32.86016525,2.389666132,0,4.56393963,0,0,0,0,0.064546289,0
2019-09-23,geo5,5.8224112649999995,1.026786301,3.882372741,56.27874451,22.34138746,0,2.029974076,0,4.777015094,0,0,0,0,8.026175578,0
2019-09-30,geo5,5.254925069,1.225430115,3.827115805,53.32968573,16.81232554,0,11.53423723,0,0.370362866,0,0,0,0,0.975208582,0
2019-10-07,geo5,4.543821516,1.233182292,3.753461528,55.97701621,17.45841525,0,8.258078863,0,0,0,0,0,0,0.064546289,0
2019-10-14,geo5,4.902724497,1.054661636,3.770494959,55.54213392,20.22065842,0,3.728964475,0,0,0,0,0,0,17.02733601,0
2019-10-21,geo5,5.177235765000001,1.09239126,3.780481435,57.97748693,27.60652484,0,12.12308276,0,0,0,0,0,0,1.356434346,0
2019-10-28,geo5,4.73970909,1.015054759,3.797569295,55.53909307,22.32745343,31.40240569,45.53972483,0,0,0,0,0,0,0.064546289,0
2019-11-04,geo5,6.662280951,1.021136837,3.651454927,58.58057081,21.94136672,34.80636638,0,36.74174502,0,0,0,0,0,0.064546289,0
2019-11-11,geo5,6.008065805999999,0.975742824,3.733381167,57.98049992,31.23480291,0,35.53351656,0,0,0,0,0,0,0.064546289,0
2019-11-18,geo5,4.263834277,0.823006278,3.903578725,52.3552907,24.43591077,0,0.748295225,0,0,0,0,0,0,0.064546289,0
2019-11-25,geo5,3.9431700860000003,0.866159756,3.725477165,55.95456192,18.82346986,0,0,0,0,0,0,0,0,0.064546289,0
2019-12-02,geo5,4.975708566000001,1.053250035,3.750796256,57.60123591,22.70448782,1.53894274,0,0.201773263,0,0,0,0,0,0,0
2019-12-09,geo5,4.966181294,0.917650533,3.676799101,58.74262598,26.51713858,0,0.506682735,0,0,0,0,0,0,0,0
2019-12-16,geo5,4.837168733,0.825458023,3.755312705,57.5808532,26.72186293,0,0,0,0,0,0,0,0,0,0
2019-12-23,geo5,4.256107178000001,0.683502697,3.858020646,57.1019162,27.06141536,0,0,0,0,0,0,0,0,0,0
2019-12-30,geo5,5.574150816,0.959312455,3.848344841,57.78254554,31.59380087,0,0,0,0.178072695,0,0,74.39999999999999,0,0,0
2020-01-06,geo5,5.872804616000001,1.045339712,3.77530297,58.51988477,22.19222594,0,32.87732742,0,0.501999517,0,0,267.7406,0,0,0
2020-01-13,geo5,5.191629139,1.044310187,3.665003712,59.47478615,32.18697367,1.109871282,0,0,0.29620947,0,0,161.0764,0,0,0
2020-01-20,geo5,5.237997475999999,1.042488408,3.780225567,58.45160332,23.80521577,0,0,0,0.274689416,0,0,188.0171,0,0,0
2020-01-27,geo5,5.517083107,1.102245488,3.860663,58.0331331,23.36910081,0,16.0954633,0,0.532027669,0,0,205.53799999999998,0,1.615566802,0
2020-02-03,geo5,5.31767074,1.023392876,3.770810977,58.67595977,16.46169597,0,0,0,0.624234145,0,0,262.0177,0,0,0
2020-02-10,geo5,5.210938746,0.979577189,3.720213451,58.45279102,21.85431184,1.600012758,32.18904052,0,0.470670028,0,0,222.6184,0,0,0
2020-02-17,geo5,5.143401771,0.987593722,3.702790875,60.18153061,18.4996412,0,0,0,0.525177,0,0,120.444,0,0,0
2020-02-24,geo5,5.284657262,1.073596097,3.779095771,58.73143977,21.40822904,0,0,0,0.604483276,0,0,216.8956,0,0.056880693,0
2020-03-02,geo5,5.371427486,1.068746883,3.762435207,57.68582875,26.18789306,0,32.89233114,0,0.812326609,0,0,121.2807,0,0.008807992,0
2020-03-09,geo5,7.333019768,1.113250085,3.796352635,58.90925087,20.97194667,0,32.88030611,0,2.550707484,0,0,273.9038,0,0,0
2020-03-16,geo5,5.777912349,1.033630329,3.762479997,57.42733795,10.4312433,5.241539536,0,0,3.051174053,0,0,381.9332,0,0.957602287,0
2020-03-23,geo5,4.724144519999999,0.998819602,3.762429113,57.20854175,19.79345611,0,0,0,1.962570212,0,0,126.5191,0,0,0
2020-03-30,geo5,5.088690907,1.004010011,3.717312781,58.80495131,17.17591279,0,0,0,1.600999536,0,0,319.20210000000003,0,0,0
2020-04-06,geo5,5.183579123,0.985182565,3.724979802,58.52472262,25.46699338,0,0,0,1.215696711,0,0,142.80689999999998,0,0,0
2020-04-13,geo5,5.381266277,1.020475723,3.728775311,58.41377212,21.05479897,8.08335739,0,0,0.648146148,0,0,205.14159999999998,0,0,0
2017-01-02,geo6,5.828656443,0.916078949,4.101569131,43.50829775,0,0,0,0,0,0,0,79.9,0,0.991574992,0
2017-01-09,geo6,5.918498377,0.976750283,4.079914394,43.67979096,0,0,0,0,0,0,0,88.8,0,0.104328011,0
2017-01-16,geo6,6.140284264,0.979869708,4.101129504,44.72219455,0,0,0,0,0,0,0,88.9,0,0.104336957,0
2017-01-23,geo6,6.576943105000001,1.025860937,4.119703977,45.93810428,0,0,0,0,0,0,0,86.8,0,3.592462774,0
2017-01-30,geo6,6.742759487,1.080546098,4.108087359,45.89627595,0,0,0,0,0,0,0,87.4,0,7.69386399,0
2017-02-06,geo6,6.557587321,1.03748533,4.048266578,45.91476596,0,0,0,0,0,0,0,80.9,0,0.419551784,0
2017-02-13,geo6,6.572267165,0.991386515,4.081657586,45.41694464,0,0,0,0,0,0,0,76.2,0,22.06785543,0
2017-02-20,geo6,6.22518119,0.990175828,4.079895988,45.6136613,0,0,0,0,0,0,0,83.3,0,0.377853923,0
2017-02-27,geo6,6.411351619,1.018431394,4.086471735,45.02634397,0,0,0,0,0,0,0,88.6,0,0.536344342,0
2017-03-06,geo6,6.902325914,1.045359208,4.086992403,45.37742993,0,0,0,0,0,0,0,88,0,0.111487207,0
2017-03-13,geo6,7.115157834,1.069119233,4.077186267,45.80355792,0,0,0,0,0,0,0,82.60000000000001,0,0.013354262,0
2017-03-20,geo6,6.84973646,1.081403243,4.056608403,45.38898111,0,0,0,0,0,0,0,54.3,0,11.58099113,0
2017-03-27,geo6,6.6333503799999995,0.989873499,4.084992903,45.62852001,0,0,0,0,0.022938881,0,1.699757622,36.4,0,0.056928738,0
2017-04-03,geo6,7.017701960999999,1.016155107,4.070201701,45.07799128,0,0,0,0,0.239951868,0,1.298251194,38.8,0,0.021026629,0
2017-04-10,geo6,6.943663646,0.997250913,4.064064088,45.17471394,0,0,0,0,0.908717387,0,1.274522492,45.9,0,0,0
2017-04-17,geo6,6.095342175,0.99054053500000006,4.097976272,45.08228134,0,0,0,0,1.009706098,0,1.671339299,58.4,0,0.377853923,0
2017-04-24,geo6,6.201629853,1.054959959,4.115532148,45.38035363,0,0,0,0,1.029734208,0,1.574993041,74.3,0,0,0
2017-05-01,geo6,7.094879952,1.090242557,4.111049123,45.41151563,0,0,0,0,0.933253234,0.119889075,1.863983607,81.1,0,18.02679584,0
2017-05-08,geo6,6.268883569,0.955866518,4.088841157,45.6026308,0,0,0,0,0.800370899,0.27082627,1.902677717,69.1,0,9.258337673,0
2017-05-15,geo6,5.926952343,0.935200513,4.065017485,43.20660231,0,0,0,0,0.78879297,0.397619174,1.418727657,63.4,0,0,0
2017-05-22,geo6,5.893097557,0.938675263,4.067035199,43.33632212,0,0,0,0,0.793405363,0.389891911,1.904792066,61.1,0,0.016720377,0
2017-05-29,geo6,6.2236752310000005,0.913209619,4.055294315,43.65749059,0,0,0,0,1.052374745,0.568954749,0.068950676,59.99999999999999,0,0.008132677,0
2017-06-05,geo6,5.682557493,0.93773941,4.06816272,45.21053614,0,0,0,0,0.927770425,0.387485859,0.073578159,64.6,0,4.367895616,0
2017-06-12,geo6,5.495039573,0.912740689,4.092577362,45.61331723,0,0,0,0,0.562038403,0.316681555,0.055646063,62.9,0,3.470917887,0
2017-06-19,geo6,5.817404775,0.944002546,4.169597147,45.82662593,0,0,0,0,0.481864493,0.462642772,0.058437864,68.9,0,0.115861367,0
2017-06-26,geo6,6.023239510000001,1.002701039,4.17518819,46.31554092,0,0,0,0,0.604195561,0.190334728,0.051205961,66.2,0,35.07424904,0
2017-07-03,geo6,6.137319446,0.955849824,4.260784278,44.93284329,0,0,0,0,0.596533692,0.109284878,0.001525625,61.9,0,0,0
2017-07-10,geo6,6.299706537,0.933828243,4.300318445,47.54509756,0,0,0,0,0.194062166,0,0.001088725,67.9,0,4.833981763,0
