Week,TV_SPD,TV_GRP,TV_EQGRP,US_Rad_GRPS,US_Rad_spd,SrBrd_Imp,SrBrd_Clks,SrBrd_Cost,SrNonBrd_Imp,SrNonBrd_Clks,SrNonBrd_Cost,SNAP_IMP,SNAP_SPD,SNAP_FilViews,DIS_COST,DIS_IMP,DIS_CLK,ONLV_COST,ONLV_IMP,ONLV_CLK,ONLV_Vid_comp,ONLV_Vid25pct,ONLV_Vid50pct,ONLV_Vid75pct,ONLV_Vid_start,OOH_SPD,OOH_IMP,Trade_mag_SPD,US_Mag2149,US_Mag_21plus,US_Tw_imps,US_Tw_eng,US_Tw_vidviews,US_Tw_spend,US_YT_Imps,US_YT_Spend,US_YT_percinview,US_Abs_CEQTVGRPs,US_CapMorg_CEQTVGRP_21pluss,US_CR_CEQTVGRP_21pluss,US_JD_CEQTVGRP_21pluss,US_Jag_CEQTVGRP_21pluss,US_JW_CEQTVGRP_21pluss,US_Mal_CEQTVGRP_21pluss,US_Smir_CEQTVGRP_21pluss,US_AdInt_CEQGRP_21plus,US_Abs_CEQTVGRP_2149s,US_CapMorg_CEQTVGRP_2149s,US_CR_CEQTVGRP_2149s,US_JD_CEQTVGRP_2149s,US_Jag_CEQTVGRP_2149s,US_JW_CEQTVGRP_2149s,US_Mal_CEQTVGRP_2149s,US_Smir_CEQTVGRP_2149s,US_AdInt_CEQGRP_2149,US_Absolut_Mag21plus,US_CapMorg_Mag_21plus,US_CR_Mag21plus,US_JD_Mag21plus,US_Jag_Mag21plus,US_JW_Mag21plus,US_RZC_Mag21plus,US_Smir_Mag21plus,US_Absolut_Mag2149,US_CapMorg_Mag_2149,US_CR_Mag2149,US_JD_Mag2149,US_Jag_Mag2149,US_JW_Mag2149,US_RZC_Mag2149,US_Smir_Mag2149,FamiliarityCol123,FamiliarityCol12,FamiliarityCol1,Avg_Brand_Consumption,Brand_Consumption4_weeks,Brand_Consumption12m,Imagery,Desire,KPI,AvgPriceEQ9L,AvgBasePriceEQ9L,AvgPromoPriceEQ9L,FD,Feature,Display,TPR,ACV0_food,ACV1_food,maxACV_food,maxACV_clubs,ACV0_drug,ACV1_drug,maxACV_drug,ACV0_clubs,ACV1_clubs,ACV0_mass,ACV1_mass,maxACV_mass,ACV0_liquor,ACV1_liquor,maxACV_liquor,TDP0_food,TDP1_food,TDP0_liquor,TDP1_liquor,TDP0_clubs,TDP1_clubs,TDP0_drug,TDP1_drug,TDP1_mass,TDP0_mass,UnitsEQ9L_category,N0_food,N1_food,seasonal_cat,trend_cat,fb_total_spd,ig_total_spd,fb_total_imp,ig_total_imp,maxACV_D,maxACV_F,maxACV_TPR,PR,dum_Mar_2017,dum_Feb_2017,dum_Feb_2016,disp_olv_imp,RelAVG_P_CapM,RelAVG_P_Malib,ACV0_new,ACV1_new,BACARDI_SUPERIOR_RUM_ACVF,shelf_price,US_Rad_iHeart_GRP,Year,seasonID_cat
6/8/2015,16529.1,1.75,1.75,0,0,302950,4766,16408.28,127661,4529,10160.39,0,0,0,97254.7846,16261871.02,1179926.076,49072.55053,2235938.762,3761.110676,0,0,0,0,0,0,0,0,0.243,0.23,0,0,0,0,0,0,0,27.93521289,3.738,5.5265,20.512,0,0,0,1.221,1.454,31.85279994,3.244,4.4415,17.91,0,0,0,1.462,1.627,0.036,3.957,0.113,0.299,0,1.541,0.095,0,0.034,5.689,0.145,0.262,0,2.184,0.122,0,0.731481481,0.479938272,0.203703704,0.235660019,0.095474834,0.375845204,0.383811231,40.28296213,10967.81,125.4708207,129.779571,114.7204244,0,-4.108384348,-7.433443296,-8.264215999,0.071712453,0.133003214,0.82784,0.91579,0.043265765,0.099418333,0.70128,0.083894286,0.1154605,0.087689437,0.139508864,0.80667,0.160608819,0.196901942,0.93753,760.152,744.818,910.7481509,1369.933107,234.904,230.921,367.759,357.906,613.839,622.595,29286.38,106,56,2386.385296,27743.00408,23304.36,0,7814797,0,29.237,11.355,22.499,0,0,0,0,0,0.872643926,0.955554167,4.716844048,8.378234184,32.93085714,113.1426128,5.069855158,Y2015,1618.939687
6/15/2015,14524.8,1.93,1.93,0,0,199000,4598,16770.37,121118,4516,10081.88,0,0,0,125379.7846,17727093.69,1181923.41,49072.55053,2235938.762,3761.110676,0,0,0,0,0,0,0,0,0.192,0.184,0,0,0,0,0,0,0,0,0,4.609466467,11.901,0,0,24.76782702,1.2405,1.939,0,0,4.740334562,11.3285,0,0,25.01945015,0.98,2.618,0,2.883,0.071,0.269,0,2.033,0.071,0,0,4.102,0.091,0.236,0,2.861,0.091,0,0.731481481,0.479938272,0.203703704,0.235660019,0.095474834,0.375845204,0.383811231,40.28296213,10795.78,124.8177325,129.7040598,114.0164174,0,-11.10602647,-7.294414595,-9.350595174,0.066922544,0.133461429,0.82909,0.9187,0.043114419,0.100022778,0.70365,0.086804815,0.110310476,0.086493425,0.141801591,0.8111,0.158418397,0.1986175,0.93575,762.917,747.384,876.6853246,1387.998857,234.373,231.652,370.784,360.082,623.927,631.402,29135.53,114,56,4060.444765,27745.05193,23105.52,0,6990374,0,28.486,22.947,20.185,0,0,0,0,0,0.873795861,0.949086087,4.389150255,7.897336032,33.01714286,113.7755897,3.739677095,Y2015,2055.334081
6/22/2015,0,0.54,0.54,0,0,177016,5209,16208.48,117482,4463,10234.03,0,0,0,107461.0346,16978977.45,1180671.143,49072.55053,2235938.762,3761.110676,0,0,0,0,0,0,0,0,0.247,0.234,0,0,0,0,0,0,0,29.60732857,0.088,0.024001044,16.08,0,0,28.99543036,0.3715,0.408,31.18006018,0.072,0.01470525,17.5815,0,0,29.9165,0.3925,0.576,0,2.457,0.059,0.239,0,1.761,0.059,0,0,3.487,0.076,0.21,0,2.467,0.076,0,0.731481481,0.479938272,0.203703704,0.235660019,0.095474834,0.375845204,0.383811231,40.28296213,10650.19,124.6464614,129.6326246,113.7679428,0,-6.386303667,-7.832022362,-11.73009463,0.068704779,0.135736607,0.81958,0.91429,0.042243333,0.104367059,0.70177,0.090169231,0.10594,0.087896111,0.142094318,0.82243,0.147992519,0.1983995,0.92995,776.364,760.125,927.5145133,1357.366071,234.44,233.068,367.517,354.848,625.215,632.852,28551.95,113,56,4163.369364,27747.09977,24446.81,0,5043510,0,27.751,14.233,23.445,0,0,0,0,0,0.873212244,0.959054225,4.493088605,8.552808163,32.83414286,113.2157408,5.608880012,Y2015,1187.61399
6/29/2015,0,0,0,0.07374078,59351.25,106739,6354,12334.05,56014,3541,6326.24,0,0,0,29746.00989,5097455.787,337272.098,54326.2125,2069570,2151,2104943,0,0,0,2069570,0,0,0,0.286,0.272,3081863,93826,0,40000,2721771,38423.32,437877,0,0,0.022568794,17.169431,0,0,0,39.132,6.005,0,0,0.01302465,13.9956603,0,0,0,38.4345,5.414,0,2.831,0.047,0.209,0,1.361,0.047,0,0,4.146,0.061,0.184,0,1.894,0.061,0,0.691520468,0.451754386,0.213450292,0.24191408,0.101241565,0.382586595,0.462152244,41.83170979,14062.82,123.6114082,129.1972537,111.5612208,0,-15.70281718,-7.504965221,-10.67397629,0.071897586,0.138643729,0.83604,0.9187,0.046093864,0.109146389,0.71283,0.089315185,0.10886,0.098053,0.147743043,0.83632,0.164773704,0.216692941,0.93955,834.012,817.998,970.6174138,1414.166034,241.151,239.492,405.626,392.927,679.618,686.371,36063.85,116,59,33128.23725,27749.14762,112765.66,0,21382283,0,25.939,23.277,18.801,0,0,0,0,0,0.904641469,0.960448182,4.674508621,7.760177451,33.79442857,113.8210589,3.965279751,Y2015,10434.59088
7/6/2015,0,0,0,0,0,64301,5035,8099.87,58707,3153,6101.35,0,0,0,0,0,0,199451.1411,12370776.62,48268.40919,12397642.62,9573788.918,9088228.069,8667403.968,10028290.5,0,0,0,0.216,0.207,472994,0,81340,7000,913574,13059.42,148720,32.3662304,0,0.041578663,19.06864496,0,0,2.333,15.478,15.66,33.37166753,0,0.023651973,15.68639652,0,0,2.773,17.728,13.763,0,4.753,0.042,0.179,0,0.924,0.042,0,0,7.083,0.053,0.157,0,1.287,0.053,0,0.691520468,0.451754386,0.213450292,0.210375619,0.072010796,0.348740441,0.460829493,41.85415428,11709.1,125.0235673,129.2554726,112.7983938,0,-10.74265641,-7.068660335,-12.41614432,0.071777632,0.133822333,0.84306,0.91042,0.040915682,0.105040909,0.67379,0.083922222,0.1118565,0.089383099,0.139178444,0.81523,0.14652903,0.193243762,0.94013,818.265,802.934,961.8202632,1351.605567,226.59,223.713,360.058,346.635,626.303,634.62,29774.66,114,60,13247.48869,27751.19546,69664.68,0,17575197,0,29.525,13.223,18.573,0,0,0,0,0,0.889315449,0.964542171,4.427286984,7.993200595,33.36171429,112.667286,0,Y2015,467.851543
7/13/2015,0,0,0,0.000161127,127.5,51064,4263,6952.05,54209,3125,6272.38,0,0,0,0,0,0,87762.29014,6089993.385,25344.59081,6096617.385,5097589.082,4839050.931,4614982.032,4842730.496,0,0,0,0.173,0.165,2888771,50032,31570,27473.66,0,0,0,0.407,0,0.267699682,21.1745,0,0,0,25.6635,35.751,0.392,0,0.159129085,19.5865,0,0,0,24.0155,36.137,0,3.572,0.036,0.132,0,0.656,0.036,0,0,5.267,0.046,0.116,0,0.913,0.046,0,0.691520468,0.451754386,0.213450292,0.210375619,0.072010796,0.348740441,0.460829493,41.85415428,11729.18,125.9260389,129.4815919,113.4575083,0,-7.112886332,-6.937673086,-10.91969914,0.065387373,0.126263667,0.82811,0.91011,0.044643659,0.104185294,0.69293,0.088469615,0.10848619,0.086848169,0.138263182,0.7995,0.152822576,0.192607981,0.93157,771.571,757.582,863.113322,1313.142133,230.021,227.821,366.078,354.23,608.358,616.622,30361.3,118,60,3218.676088,27753.24331,9302.74,0,1424414,0,36.833,9.226,15.953,0,0,0,0,0,0.901152211,0.976419454,4.45176318,7.525720982,32.97357143,112.3035263,0.009503736,Y2015,2768.678215
7/20/2015,0,0,0,0,0,47920,4095,7057.44,77384,3457,6341.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284,0.293,1819604,47633,0,18858.74,0,0,0,29.83648536,0,0.664630889,23.709,0,0,30.7823818,28.3665,35.145,31.91709896,0,0.481604435,21.7655,0,0,28.17975086,29.241,32.315,0,2.73,0.113,0.108,0,0.559,0.03,0,0,3.935,0.145,0.094,0,0.778,0.038,0,0.691520468,0.451754386,0.213450292,0.210375619,0.072010796,0.348740441,0.460829493,41.85415428,12363.61,125.496956,128.9748291,112.3143757,0,-7.402753173,-6.085696332,-11.29879099,0.06743,0.127968833,0.82642,0.9088,0.039696739,0.10079,0.66113,0.086304815,0.104919545,0.086638056,0.136954444,0.79963,0.150233037,0.197607549,0.93975,782.188,767.813,910.305,1305.2821,233.023,230.823,365.21,352.765,616.295,623.794,29569.76,116,60,3563.102765,27755.29115,23939,0,4207980,0,34.615,6.17,18.257,0,0,0,0,0,0.863898204,0.952225539,4.521895408,7.647281548,33.17828571,108.852969,0,Y2015,2497.832453
7/27/2015,0,0,0,0,0,49561,4196,6863.71,94585,5150,7954.31,0,0,0,20609.05,1750729,17679,17664.5025,845919,209,378339,362418,352993,344649,333573,4428.571429,171535.7143,0,0.354,0.377,832850,10164,0,7659.26,775208,13424.97,140391,0,0,0.06141316,0,0,0,34.01109968,7.321,0,0,0,0.043918032,0,0,0,29.02912442,8.505,0,0,2.235,0.166,0.06,0,0.399,0.024,0,0,3.205,0.213,0.052,0,0.554,0.03,0,0.666208791,0.465659341,0.251373626,0.214203297,0.076758242,0.351648352,0.443080357,41.62225137,12549.12,125.6502209,129.1905182,110.635768,0,-14.01045813,-5.990205161,-11.08068757,0.068539558,0.133160877,0.82753,0.90776,0.043830843,0.100459429,0.68302,0.083002143,0.100324783,0.083012533,0.136505556,0.79814,0.154303206,0.2008749,0.93743,774.497,759.017,897.8682035,1331.608772,232.406,230.747,363.796,351.608,614.275,622.594,30862.24,113,57,2529.193781,27757.339,86333.26,0,20862007,0,33.677,20.778,13.157,0,0,0,0,0,0.851491766,0.943453697,4.470703741,7.564708631,32.77185714,109.6011911,0,Y2015,2539.934227
8/3/2015,0,0,0,0,0,65220,4608,9313.4,96089,5433,8458.58,0,0,0,40265.49375,3366649,22123,37904.8425,1870774,677,995463,947916,917817,891721,840896,10333.33333,400250,0,0.259,0.275,636417,61981,53892,7368.78,1572799,30271.54,348516,22.89674718,0,3.801395638,0,0,0,1.711,5.021,20.21830651,22.55240308,0,4.031431363,0,0,0,1.733,6.094,20.41998457,0,1.414,0.113,0,0,0.153,0.018,0,0,2.041,0.145,0,0,0.211,0.023,0,0.666208791,0.465659341,0.251373626,0.223801749,0.088577303,0.359026194,0.480895483,40.88423,11227.84,126.3007971,129.44435,111.402033,0,-12.26087306,-5.303505041,-11.62753682,0.069080446,0.133052456,0.82539,0.9112,0.039943298,0.100778333,0.68616,0.085937407,0.10902381,0.085545139,0.135184667,0.78364,0.151716165,0.2005369,0.93643,773.701,758.399,918.7699375,1330.524561,232.031,228.95,375.467,362.802,608.331,615.925,29271.93,112,57,1905.810748,27759.38684,90662.62,0,20525926,0,26.031,23.47,22.984,0,0,0,0,0,0.840119031,0.950063725,4.469952891,7.53828631,32.98685714,110.1297922,0,Y2015,1606.104493
8/10/2015,0,0,0,0,0,94198,6382,12822.84,104602,5862,9968.48,0,0,0,20880.94375,1750564,13798,50661.65625,2464855,552,1436447,1503315,1456409,1415496,1379849,10333.33333,400250,0,0.183,0.19,3067717,113113,0,30317.09,1053924,19932.62,237835,0.1,0,3.581877955,23.66125382,0,0,1.214,1.626,19.097,0.09,0,4.002113401,20.17071557,0,0,1.104,2.264,19.2025,0,1.811,0.089,0,0,0.126,0.018,0,0,2.713,0.114,0,0,0.173,0.023,0,0.666208791,0.465659341,0.251373626,0.223801749,0.088577303,0.359026194,0.480895483,40.88423,11278.97,126.3467379,129.6715732,112.309473,0,-8.422050416,-5.440799552,-12.35012888,0.068166757,0.134507818,0.82703,0.90901,0.041993034,0.103325429,0.70377,0.0926064,0.109023333,0.087789286,0.129361277,0.78281,0.148115778,0.192806214,0.93223,756.651,739.793,920.2512162,1385.430527,231.516,228.949,373.738,361.639,607.998,614.525,29605.27,111,55,-594.7774209,27761.43469,155826.81,0,34671441,0,35.264,10.625,24.528,0,0,0,0,0,0.838169889,0.947430953,4.379689966,7.834427937,32.68785714,109.2199747,0,Y2015,1699.069779
8/17/2015,0,0,0,0,0,90706,6325,12970.3,108786,5827,10173.74,0,0,0,36772.34357,2927737,18201,84397.9275,4573113,733,3384755,3035327,2908413,2806016,2799054,5904.761905,228714.2857,0,0.133,0.143,1189396,82926,66,11513.59,1028827,19357.14,228971,22.55096851,0,20.56065523,26.05466651,0,0,0,5.3635,26.37639075,25.48662401,0,24.06791086,23.49556022,0,0,0,7.5235,26.64775713,0,1.729,0.059,0.119,0,0.081,0,0,0,2.501,0.076,0.133,0,0.113,0,0,0.666208791,0.465659341,0.251373626,0.223801749,0.088577303,0.359026194,0.480895483,40.88423,11019.38,126.4684258,130.2459663,111.3916631,0,-16.97843793,-8.062422053,-12.3750409,0.064849397,0.133784364,0.82512,0.91866,0.043301412,0.110383125,0.68446,0.09013,0.11034619,0.086025857,0.141205952,0.78646,0.146104779,0.193441961,0.92896,752.253,735.814,881.9517931,1364.600509,234.338,231.727,368.062,353.226,593.065,602.181,28614.31,116,55,-2205.640065,27763.48253,77022.64,0,18309177,0,37.014,16.236,20.23,0,0,0,0,0,0.830344546,0.94364448,4.513204409,7.764574603,32.51557143,109.2020852,0.002864472,Y2015,1219.994847
8/24/2015,0,0,0,0,0,94657,6396,12897.44,112162,5413,9505.15,0,0,0,372635.8164,68745824,227883,115591.0388,6685520,2136,5612406,4650658,4405015,4204271,4180849,0,0,0,0.107,0.114,1627441,157029,0,33186.8,1008694,19187.06,226109,1.676,0,20.32122762,0.05282554,0,0,21.48610559,1.539,37.98838332,1.813,0,23.15700126,0.009172642,0,0,18.92742042,1.749,32.75032504,0,2.486,0.047,0.296,0,0.054,0,0,0,3.48,0.061,0.333,0,0.075,0,0,0.666208791,0.465659341,0.251373626,0.223801749,0.088577303,0.359026194,0.480895483,40.88423,11115.75,124.9452924,129.3138793,110.9300825,0,-13.2700912,-6.594375496,-13.09428845,0.061621008,0.130367273,0.81645,0.91518,0.040612111,0.098320556,0.68805,0.085477778,0.108652857,0.081990135,0.130297391,0.77806,0.147791898,0.199156634,0.9249,733.29,717.02,844.2078151,1316.709455,230.79,228.171,365.509,353.954,599.368,606.727,27914.97,119,55,596.7156338,27765.53038,56235.32,0,12377124,0,34.245,24.996,23.849,0,0,0,0,0,0.823733335,0.933961329,4.396433862,8.018791497,32.27014286,109.8890237,0.072676447,Y2015,532.1340859
8/31/2015,0,0,0,0,0,97277,6487,12584.8,105911,6357,9314.04,0,0,0,91001.74558,16038194,58968,63675.1725,4500364,2307,3652254,3120460,2949495,2819011,2756850,0,0,0,0.089,0.097,5513797,150156,0,77875.03,1023573,18873.41,228680,0,0,16.80960827,31.26750988,0,0,20.96464444,7.6815,32.40717176,0,0,20.33687102,28.73463147,0,0,20.2466213,9.199,28.90149608,0,3.321,0.042,0.356,0,0,0,0,0,4.663,0.053,0.399,0,0,0,0,0.683646113,0.45308311,0.242627346,0.224079788,0.090297098,0.357862478,0.437429026,40.56850334,12955.86,124.8787317,129.2881036,109.5482801,0,-17.70203378,-6.108126377,-9.036919709,0.064286154,0.133486,0.82665,0.91252,0.042865341,0.101197222,0.6986,0.085268214,0.11756,0.086491408,0.129403404,0.79176,0.153731128,0.204923737,0.92705,752.148,734.173,855.0058462,1321.5114,238.751,235.12,377.215,364.31,608.196,614.089,32702.91,117,55,4576.509099,27768.1994,69092.49,0,9916220,0,31.914,25.25,20.63,0,0,0,0,0,0.800654992,0.931331858,4.368427976,6.957714706,32.502,109.8172461,27.13388477,Y2015,4782.318939
9/7/2015,0,0,0,0,0,122590,6918,11419.44,104762,6017,7410.53,0,0,0,1591.422868,12808554,65038,3751.1775,212328,35,37533,55912,55816,55757,55723,0,0,0,0.079,0.086,2930902,291954,0,31904.26,192014,3190.21,39379,0,0,10.69021628,38.645,0,0,0.035,37.259,0,0,0,11.060266,36.025,0,0,0.039,38.5625,0,0,2.786,0.036,0.296,0,0,0,0,0,3.914,0.046,0.333,0,0,0,0,0.683646113,0.45308311,0.242627346,0.239746904,0.096614484,0.382879325,0.437941426,42.98013777,9421.22,125.0489652,129.8870561,111.0321995,0,-4.794069486,-12.04466238,-13.15036607,0.065685126,0.136478571,0.81544,0.91567,0.040129239,0.104237647,0.68731,0.088785926,0.112985714,0.086228889,0.133446087,0.78362,0.144779776,0.1927512,0.92795,781.653,764.28,880.1806891,1364.785714,239.722,237.27,369.189,354.408,613.852,620.848,24860.99,119,56,-3515.581321,27770.86843,54110.32,0,9892230,0,29.308,8.614,25.939,0,0,0,0,0,0.797285099,0.922278626,4.725038713,7.251630112,32.79257143,112.3785706,1.745002858,Y2015,-3013.832443
9/14/2015,0,0,0,0,0,91063,5270,8653.55,103331,4904,6723.09,0,0,0,25.10275,4939,36,0.0525,2,0,0,0,0,0,0,0,0,0,0.05,0.056,4028467,77891,0,30102.05,0,0,0,11.73,0,4.090766447,2.7355,0,0,0,34.7655,0,9.218,0,4.7320453,2.173,0,0,0,32.722,0,0,2.282,0.03,0.267,0,0.622,0,0,0,3.188,0.038,0.299,0,0.523,0,0,0.683646113,0.45308311,0.242627346,0.239746904,0.096614484,0.382879325,0.437941426,42.98013777,10037.4,125.4500658,129.3500907,111.3839979,0,-15.17192875,-6.33314135,-10.36365953,0.061511441,0.131072407,0.80461,0.91567,0.040222273,0.097716286,0.66807,0.090091538,0.121642105,0.079384865,0.126368478,0.78492,0.143016194,0.1902613,0.92096,725.835,707.791,824.2533051,1310.724074,234.238,231.12,353.956,342.007,581.295,587.448,26238.13,118,54,-9677.977309,27773.53746,38909.93,0,6540236,0,24.762,14.746,19.676,0,0,0,0,0,0.797651983,0.923429104,4.062285386,7.456962857,32.12257143,111.0182619,0.030558906,Y2015,-1877.17596
9/21/2015,0,0,0,0,0,87312,5338,7427.23,111842,5021,7175.09,0,0,0,16.30475,3081,21,0.245,10,1,1,2,0,0,0,0,0,0,0.04,0.045,1390142,31214,51654,20000,0,0,0,10.95904202,0,4.406299153,1.4965,0,0,0,35.1035,0,9.490586177,0,4.801472671,1.289,0,0,0,32.4145,0,0.09,1.506,0.114,0.237,0,2.245,0.09,0,0.102,2.073,0.132,0.266,0,2.003,0.102,0,0.683646113,0.45308311,0.242627346,0.239746904,0.096614484,0.382879325,0.437941426,42.98013777,9691.71,126.3890263,129.6583054,112.7277913,0,-14.21797754,-7.294467107,-10.23111697,0.061261026,0.129327407,0.80222,0.91048,0.040703933,0.099433714,0.67303,0.0948244,0.11209619,0.085965735,0.125657609,0.77074,0.141982426,0.189863366,0.92699,716.754,698.368,833.1499487,1306.206815,237.061,235.402,362.265,348.018,578.025,584.567,26057.84,117,54,-9838.964911,27776.20648,67865.37,0,22353158,0,25.554,13.773,23.752,0,0,0,0,0,0.807451555,0.935530966,4.313010582,6.97556994,31.88857143,113.5212363,0.026171757,Y2015,-2139.575577
9/28/2015,0,0,0,0,0,144510,9150,12342.96,119714,5113,7924.81,0,0,0,11.56925,22879,17,22030.775,893382,1600,748460,687017,669260,654085,653616,0,0,0,0.03,0.034,1017591,40713,0,11140.5,2770003,45067.16,727491,2.307,0,0.117601081,4.180336826,0,39.8135,0,0,0,1.705,0,0.070529376,4.260721662,0,35.922,0,0,0,0.155,1.086,0.172,0.208,0,9.486,0.155,0,0.174,1.488,0.197,0.233,0,9.555,0.174,0,0.721917808,0.456164384,0.238356164,0.24810013,0.100265003,0.395935258,0.45174744,43.84079694,9827.3,125.4026624,129.1124734,113.0091023,0,-11.58447989,-7.096824111,-9.009838175,0.062118522,0.131349623,0.80579,0.90964,0.042123103,0.093260789,0.6664,0.088162222,0.1174655,0.080370959,0.134287907,0.77361,0.140858788,0.19024433,0.91333,714.363,696.153,819.964487,1274.09134,238.038,234.931,366.471,354.391,577.438,586.708,26352.31,115,53,-9828.35103,27778.87551,32900.92,7497.77,12037897,2936205,27.695,13.08,24.172,26621323.61,0,0,0,0,0.798091052,0.924626498,4.15386182,6.976435268,31.87785714,111.3530471,0.038389915,Y2015,-1778.390688
10/5/2015,0,0,0,0,0,148687,8967,12544.59,131510,5058,7744.96,0,0,0,652.14904,39408,21,19373.49129,753584,1713,684080,596062,581844,572503,571266,0,0,0,0.181,0.189,1290513,3636,114792,9528.23,1987714,29816.37,539536,32.67413485,0,2.049356304,39.82632616,0,25.259,0,14.4845,0,32.12091319,0,2.264707914,33.9151155,0,23.766,0,11.944,0,0.103,0.945,0.121,0.178,0,7.161,0.103,0,0.116,1.296,0.139,0.2,0,7.165,0.116,0,0.721917808,0.456164384,0.238356164,0.242492175,0.101585301,0.383399049,0.44381505,44.70404178,9700.86,125.6752392,129.2045625,112.116684,0,-16.56862937,-7.649305348,-10.42273143,0.060939746,0.123562807,0.81417,0.91307,0.040861319,0.09925,0.67274,0.084718571,0.122103158,0.0809,0.132059545,0.7719,0.138907368,0.1834315,0.93126,719.089,704.308,810.4986186,1235.62807,237.212,231.996,371.838,357.3,581.062,590.57,26039.31,118,57,-8140.03613,27781.54454,21176.51,9048.41,7199868,3080548,29.924,13.656,24.793,46587316.32,0,0,0,0,0.806644276,0.926070669,4.189203061,7.044480357,32.00571429,114.0686688,0.038776013,Y2015,-1480.77693
10/12/2015,488917.45,36.8484689,27.78818987,0,0,146263,8878,12967.63,138312,5127,7893.23,0,0,0,1135.346258,39995,42,29580.26726,1148406,1858,742854,820674,803359,794532,787938,0,0,0,0.259,0.265,1532331,8697,102893,16614.49,0,0,0,12.2010696,0,3.091658602,62.76646155,0,31.362,0,15.666,32.631,9.223256977,0,3.295631413,54.68198579,0,29.9375,0,14.0055,33.362,0.077,0.742,0.077,0.13,0,4.941,0.077,0,0.087,1.023,0.087,0.146,0,4.932,0.087,0,0.721917808,0.456164384,0.238356164,0.242492175,0.101585301,0.383399049,0.44381505,44.70404178,9295.21,124.1874047,129.0179936,110.9724699,0,-16.63228086,-9.826938607,-11.25739543,0.061860427,0.12424614,0.7988,0.91548,0.042320787,0.095743158,0.68367,0.088985556,0.117981,0.081233836,0.132905455,0.79111,0.142896061,0.1871388,0.92716,723.767,708.203,816.557641,1242.461404,240.261,235.962,376.655,363.824,584.784,593.007,25049.35,117,57,-8819.465139,27784.21356,10011.85,7826.79,4458212,2304985,24.338,10.459,26.83,46587316.32,0,0,0,0,0.808042811,0.924084886,4.070205583,6.731213445,31.69142857,113.596761,1.742107204,Y2015,-2283.604813
10/19/2015,584634.25,41.70676494,32.58725981,0,0,249054,12171,19003.94,133809,5253,7937.37,0,0,0,23947.02621,3305206,2252,109008.2323,3833680,7611,1518703,1581022.623,1519320.875,1311471.985,1780008.065,26558.77027,1486221.095,0,0.173,0.177,2352096,19158,233766,28919.79,1509297,21025.75,369635,47.06484271,0,0.104844333,34.07548107,0,30.68426286,0,37.44469669,35.532,45.9894717,0,0.062002989,32.29654123,0,28.74791186,0,37.7074107,37.4545,0.064,0.556,0.558,0.107,0,5.155,0.064,0,0.073,0.762,0.765,0.12,0,5.328,0.073,0,0.721917808,0.456164384,0.238356164,0.242492175,0.101585301,0.383399049,0.44381505,44.70404178,9564.86,124.3285289,129.4571342,110.3924158,0,-18.20128599,-7.793151836,-12.32761228,0.066114182,0.129293091,0.8015,0.91548,0.043661765,0.094415526,0.66877,0.089482222,0.118802,0.083362676,0.129727556,0.79302,0.141266045,0.182735534,0.91737,727.256,711.112,885.9300364,1331.718836,241.602,237.604,371.125,358.779,583.774,591.875,26092.6,110,55,-6818.711698,27786.88259,30715.99,15732.73,12514097,3701538,22.28,13.452,25.103,46587316.32,0,0,0,0,0.813160209,0.921669052,4.244739286,7.12791875,31.821,113.2932365,2.626278649,Y2015,-1417.550028
10/26/2015,793361.95,46.52698078,38.80135123,0.004501486,32470,299429,12448,20471.24,153922,6492,9999.86,0,0,0,68408.47691,8885430,14920,187072.4505,8996049,38287,6656193,3465189.211,3272078.436,2843632.481,3405021.444,42208.0473,2237668.679,0,0.13,0.133,2834430,84125,106474,32755.36,1073962,15992.41,213889,5.402217415,0,0.108125316,0.297140379,0,12.742,0,19.94,42.5385,5.92493824,0,0.061714596,0.294128088,0,15.2525,0,23.338,43.9755,0.052,0.336,1.285,0.059,0,5.391,0.052,0,0.058,0.461,1.79,0.067,0,5.708,0.058,0,0.701530612,0.470663265,0.234693878,0.241415854,0.10484921,0.377982499,0.438187345,44.39387839,10975.28,123.7501425,129.2755735,110.3841216,0,-17.08065701,-8.062657444,-12.56521534,0.066752655,0.136158148,0.7898,0.9107,0.041968454,0.105911622,0.70894,0.087063929,0.119888,0.085697534,0.140184773,0.79464,0.155406343,0.206876,0.93101,754.305,735.254,894.4855752,1361.581481,243.779,239.776,407.094,391.873,616.813,625.592,29767.31,113,54,2603.824678,27789.55162,49935.94,13498.88,10939330,3124642,24.573,25.441,21.991,39931985.42,0,0,0,0,0.829479568,0.926955996,4.421908929,7.028536275,31.41028571,113.2218942,0.061230383,Y2015,1326.322821
